
폭염일수
지점/지역명 : 전국

평균 폭염일수
연도,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연합계,순위

2016,0,0,0,0,0,0.1,5.1,16.6,0,0,0,0,22,4
2017,0,0,0,0,0.4,1.7,5.9,5.6,0,0,0,0,13.5,7
2018,0,0,0,0,0,1.5,15.4,14.1,0,0,0,0,31,1
2019,0,0,0,0,0.5,0.5,3,9,0,0,0,0,13.1,8
2020,0,0,0,0,0,1.9,0.1,5.7,0,0,0,0,7.7,11
2021,0,0,0,0,0,0.1,8.1,3.5,0,0,0,0,11.8,9
2022,0,0,0,0,0.2,1.6,5.8,2.9,0.2,0,0,0,10.6,10
2023,0,0,0,0,0.2,0.9,4.1,9,0,0,0,0,14.2,6
2024,0,0,0,0,0,2.8,4.3,16.9,6,0,0,0,30.1,2
2025,0,0,0,0,0,2,14.5,11.5,1.6,0,0,0,29.7,3
2026,0,0,0,0,0.5,0.6,8.9,12,,,,,21.9,5
평균,0.0,0.0,0.0,0.0,0.2,1.3,6.8,9.7,0.7,0.0,0.0,0.0


가장 긴 폭염
연도,지점,시작일,종료일,지속일수
2016,합천,2016-07-23,2016-08-25,34
2017,경주시,2017-07-16,2017-07-24,9
2018,금산,2018-07-11,2018-08-16,37
2019,부안,2019-07-30,2019-08-11,13
2020,대구,2020-08-11,2020-08-21,11
2021,밀양,2021-07-20,2021-08-07,19
2022,제주,2022-08-04,2022-08-16,13
2023,양산시·의성,2023-07-26,2023-08-08,14
2024,구미·밀양·의성,2024-07-25,2024-08-20,27
2025,완도,2025-08-14,2025-09-07,25
2026,김해시·의령군·전주,2026-07-20,2026-08-10,22


가장 빠른/가장 늦은 폭염
연도,가장 빠른 지점,가장 빠른 날짜,가장 늦은 지점,가장 늦은 날짜
2016,홍천,2016-05-22,광주,2016-09-04
2017,강릉·북강릉·속초·울진·의령군·합천,2017-05-19,밀양,2017-08-29
2018,울진·의성·포항,2018-04-21,제주,2018-08-31
2019,강릉·경주시·구미·금산·대구·밀양·보은·북춘천·산청·상주·서울·영덕·영월·영천·의성·이천·정선군·제주·제천·청송군·청주·춘천·충주·포항·합천·홍천,2019-05-24,의성,2019-09-10
2020,거창·경주시·구미·대구·밀양·영천·울진·의령군·의성·청송군·포항·합천,2020-06-04,고창·고창군·순창군·정읍·해남,2020-08-31
2021,대구·밀양·의령군·함양군,2021-06-08,제주,2021-09-01
2022,경주시·밀양·양산시,2022-05-22,광양시·서귀포,2022-09-19
2023,강릉·경주시·구미·대구·동해·북강릉·산청·상주·속초·울진·의령군·의성·포항,2023-05-16,정선군,2023-09-10
2024,강릉·밀양·속초,2024-05-23,강진군·거제·거창·경주시·고창·고창·고창군·고흥·광양시·광주·군산·금산·김해시·남원·남해·대구·대전·마산·목포·밀양·보령·보성군·부산·부안·부여·북부산·북창원·산청·서귀포·서산·세종·세종(예)·수원·순창군·순천·양산시·여수·영광군·영천·완도·울산·의령군·의성·임실·장수·장흥·전주·정읍·제주·진도군·진주·창원·창원시·청송군·통영·함양군·합천·해남·흑산도,2024-09-19
2025,경주시·구미·대구·포항,2025-05-20,경주시·김해시·대구·마산·밀양·보성군·북부산·북창원·성산·양산시·울산·제주·창원·창원시·포항,2025-09-17
2026,경주시·구미·대구·밀양·상주·함양군,2026-05-16,고흥·김해시·밀양·북창원·양산시·완도·창원시,2026-08-30


전국 폭염일수

년도,날짜,지점
2024,0722,밀양
2024,0722,남원
2024,0722,완도
2024,0722,영덕
2024,0723,포항
2024,0723,밀양
2024,0723,완도
2024,0723,장흥
2024,0724,정읍
2024,0724,남원
2024,0724,합천
2024,0724,대전
2024,0724,고흥
2024,0724,속초
2024,0724,광주
2024,0724,부여
2024,0724,전주
2024,0724,강릉
2024,0724,안동
2024,0724,부안
2024,0724,청주
2024,0724,금산
2024,0725,포항
2024,0725,원주
2024,0725,남원
2024,0725,서산
2024,0725,밀양
2024,0725,구미
2024,0725,보은
2024,0725,천안
2024,0725,합천
2024,0725,대구
2024,0725,대전
2024,0725,수원
2024,0725,문경
2024,0725,속초
2024,0725,울산
2024,0725,보령
2024,0725,완도
2024,0725,영천
2024,0725,광주
2024,0725,충주
2024,0725,의성
2024,0725,부여
2024,0725,전주
2024,0725,강릉
2024,0725,이천
2024,0725,안동
2024,0725,울진
2024,0725,부안
2024,0725,군산
2024,0725,목포
2024,0725,청주
2024,0725,금산
2024,0725,정읍
2024,0726,포항
2024,0726,원주
2024,0726,밀양
2024,0726,춘천
2024,0726,구미
2024,0726,천안
2024,0726,홍천
2024,0726,대구
2024,0726,대전
2024,0726,수원
2024,0726,강화
2024,0726,철원
2024,0726,인천
2024,0726,인제
2024,0726,보령
2024,0726,영천
2024,0726,충주
2024,0726,의성
2024,0726,부여
2024,0726,전주
2024,0726,강릉
2024,0726,양평
2024,0726,이천
2024,0726,안동
2024,0726,청주
2024,0726,서산
2024,0727,포항
2024,0727,밀양
2024,0727,구미
2024,0727,합천
2024,0727,대구
2024,0727,보령
2024,0727,청주
2024,0727,의성
2024,0727,부여
2024,0727,강릉
2024,0727,안동
2024,0727,영덕
2024,0727,영천
2024,0728,영주
2024,0728,완도
2024,0728,영천
2024,0728,광주
2024,0728,충주
2024,0728,의성
2024,0728,부여
2024,0728,전주
2024,0728,강릉
2024,0728,안동
2024,0728,영덕
2024,0728,울진
2024,0728,해남
2024,0728,부안
2024,0728,군산
2024,0728,청주
2024,0728,금산
2024,0728,원주
2024,0728,밀양
2024,0728,구미
2024,0728,보은
2024,0728,추풍령
2024,0728,거창
2024,0728,합천
2024,0728,대구
2024,0728,대전
2024,0728,문경
2024,0728,산청
2024,0728,속초
2024,0728,창원
2024,0728,울산
2024,0728,포항
2024,0728,남원
2024,0728,정읍
2024,0729,고흥
2024,0729,산청
2024,0729,창원
2024,0729,울산
2024,0729,포항
2024,0729,남원
2024,0729,정읍
2024,0729,남해
2024,0729,영천
2024,0729,진주
2024,0729,의성
2024,0729,강릉
2024,0729,안동
2024,0729,영덕
2024,0729,울진
2024,0729,밀양
2024,0729,구미
2024,0729,거창
2024,0729,합천
2024,0729,대구
2024,0729,속초
2024,0730,고흥
2024,0730,속초
2024,0730,창원
2024,0730,울산
2024,0730,여수
2024,0730,포항
2024,0730,남원
2024,0730,남해
2024,0730,완도
2024,0730,영천
2024,0730,광주
2024,0730,진주
2024,0730,의성
2024,0730,강릉
2024,0730,영덕
2024,0730,울진
2024,0730,청주
2024,0730,밀양
2024,0730,구미
2024,0730,거창
2024,0730,합천
2024,0730,대구
2024,0730,장흥
2024,0730,산청
2024,0731,서울
2024,0731,고흥
2024,0731,창원
2024,0731,울산
2024,0731,포항
2024,0731,남원
2024,0731,정읍
2024,0731,남해
2024,0731,영주
2024,0731,완도
2024,0731,영천
2024,0731,광주
2024,0731,진주
2024,0731,충주
2024,0731,의성
2024,0731,부여
2024,0731,전주
2024,0731,강릉
2024,0731,태백
2024,0731,이천
2024,0731,안동
2024,0731,영덕
2024,0731,울진
2024,0731,부안
2024,0731,금산
2024,0731,원주
2024,0731,청주
2024,0731,밀양
2024,0731,구미
2024,0731,추풍령
2024,0731,홍천
2024,0731,거창
2024,0731,합천
2024,0731,대구
2024,0731,대전
2024,0731,장흥
2024,0731,수원
2024,0731,문경
2024,0731,산청
2024,0731,속초
2024,0801,정읍
2024,0801,완도
2024,0801,남원
2024,0801,울산
2024,0801,서울
2024,0801,속초
2024,0801,창원
2024,0801,산청
2024,0801,고흥
2024,0801,수원
2024,0801,문경
2024,0801,합천
2024,0801,대구
2024,0801,대전
2024,0801,홍천
2024,0801,거창
2024,0801,구미
2024,0801,추풍령
2024,0801,청주
2024,0801,밀양
2024,0801,금산
2024,0801,부안
2024,0801,이천
2024,0801,안동
2024,0801,영덕
2024,0801,울진
2024,0801,부여
2024,0801,전주
2024,0801,강릉
2024,0801,진주
2024,0801,충주
2024,0801,의성
2024,0801,영천
2024,0801,광주
2024,0801,포항
2024,0802,정읍
2024,0802,완도
2024,0802,남원
2024,0802,울산
2024,0802,임실
2024,0802,속초
2024,0802,창원
2024,0802,산청
2024,0802,고흥
2024,0802,장흥
2024,0802,수원
2024,0802,문경
2024,0802,대구
2024,0802,대전
2024,0802,거창
2024,0802,합천
2024,0802,구미
2024,0802,보은
2024,0802,추풍령
2024,0802,청주
2024,0802,밀양
2024,0802,목포
2024,0802,금산
2024,0802,원주
2024,0802,해남
2024,0802,부안
2024,0802,이천
2024,0802,강릉
2024,0802,안동
2024,0802,영덕
2024,0802,울진
2024,0802,부여
2024,0802,전주
2024,0802,태백
2024,0802,진주
2024,0802,충주
2024,0802,의성
2024,0802,영천
2024,0802,광주
2024,0802,남해
2024,0802,영주
2024,0802,부산
2024,0802,포항
2024,0803,정읍
2024,0803,완도
2024,0803,남원
2024,0803,서산
2024,0803,거제
2024,0803,울산
2024,0803,보령
2024,0803,봉화
2024,0803,임실
2024,0803,여수
2024,0803,서울
2024,0803,속초
2024,0803,인제
2024,0803,창원
2024,0803,산청
2024,0803,철원
2024,0803,고흥
2024,0803,장흥
2024,0803,수원
2024,0803,문경
2024,0803,대구
2024,0803,대전
2024,0803,홍천
2024,0803,거창
2024,0803,합천
2024,0803,구미
2024,0803,보은
2024,0803,추풍령
2024,0803,천안
2024,0803,청주
2024,0803,밀양
2024,0803,춘천
2024,0803,군산
2024,0803,목포
2024,0803,금산
2024,0803,원주
2024,0803,해남
2024,0803,부안
2024,0803,양평
2024,0803,이천
2024,0803,강릉
2024,0803,안동
2024,0803,영덕
2024,0803,울진
2024,0803,부여
2024,0803,전주
2024,0803,태백
2024,0803,제천
2024,0803,진주
2024,0803,충주
2024,0803,의성
2024,0803,영천
2024,0803,광주
2024,0803,남해
2024,0803,영주
2024,0803,부산
2024,0803,포항
2024,0804,정읍
2024,0804,완도
2024,0804,서산
2024,0804,거제
2024,0804,울산
2024,0804,보령
2024,0804,봉화
2024,0804,임실
2024,0804,여수
2024,0804,서울
2024,0804,인천
2024,0804,인제
2024,0804,창원
2024,0804,산청
2024,0804,철원
2024,0804,고흥
2024,0804,장흥
2024,0804,수원
2024,0804,문경
2024,0804,대구
2024,0804,거창
2024,0804,대전
2024,0804,통영
2024,0804,홍천
2024,0804,합천
2024,0804,구미
2024,0804,보은
2024,0804,추풍령
2024,0804,천안
2024,0804,장수
2024,0804,청주
2024,0804,밀양
2024,0804,춘천
2024,0804,군산
2024,0804,목포
2024,0804,금산
2024,0804,원주
2024,0804,해남
2024,0804,부안
2024,0804,양평
2024,0804,이천
2024,0804,안동
2024,0804,전주
2024,0804,제천
2024,0804,진주
2024,0804,충주
2024,0804,의성
2024,0804,부여
2024,0804,영천
2024,0804,광주
2024,0804,남해
2024,0804,영주
2024,0804,부산
2024,0804,남원
2024,0805,정읍
2024,0805,완도
2024,0805,남원
2024,0805,서산
2024,0805,보령
2024,0805,임실
2024,0805,서울
2024,0805,인천
2024,0805,인제
2024,0805,창원
2024,0805,산청
2024,0805,철원
2024,0805,고흥
2024,0805,장흥
2024,0805,수원
2024,0805,문경
2024,0805,대구
2024,0805,거창
2024,0805,대전
2024,0805,통영
2024,0805,홍천
2024,0805,합천
2024,0805,구미
2024,0805,보은
2024,0805,천안
2024,0805,청주
2024,0805,밀양
2024,0805,춘천
2024,0805,목포
2024,0805,금산
2024,0805,원주
2024,0805,해남
2024,0805,부안
2024,0805,양평
2024,0805,이천
2024,0805,안동
2024,0805,전주
2024,0805,진주
2024,0805,충주
2024,0805,의성
2024,0805,부여
2024,0805,영천
2024,0805,광주
2024,0805,남해
2024,0805,영주
2024,0805,부산
2024,0805,거제
2024,0806,정읍
2024,0806,완도
2024,0806,남원
2024,0806,보령
2024,0806,임실
2024,0806,창원
2024,0806,산청
2024,0806,고흥
2024,0806,서울
2024,0806,장흥
2024,0806,수원
2024,0806,문경
2024,0806,대구
2024,0806,거창
2024,0806,대전
2024,0806,합천
2024,0806,구미
2024,0806,추풍령
2024,0806,청주
2024,0806,밀양
2024,0806,금산
2024,0806,해남
2024,0806,부안
2024,0806,강릉
2024,0806,안동
2024,0806,전주
2024,0806,진주
2024,0806,의성
2024,0806,부여
2024,0806,영천
2024,0806,광주
2024,0806,부산
2024,0806,남해
2024,0806,거제
2024,0807,정읍
2024,0807,완도
2024,0807,거제
2024,0807,남원
2024,0807,서산
2024,0807,울산
2024,0807,보령
2024,0807,봉화
2024,0807,임실
2024,0807,창원
2024,0807,산청
2024,0807,고흥
2024,0807,서울
2024,0807,장흥
2024,0807,수원
2024,0807,문경
2024,0807,대구
2024,0807,거창
2024,0807,대전
2024,0807,보은
2024,0807,합천
2024,0807,구미
2024,0807,추풍령
2024,0807,천안
2024,0807,청주
2024,0807,밀양
2024,0807,군산
2024,0807,금산
2024,0807,해남
2024,0807,안동
2024,0807,부안
2024,0807,강릉
2024,0807,영덕
2024,0807,전주
2024,0807,부여
2024,0807,진주
2024,0807,의성
2024,0807,영천
2024,0807,광주
2024,0807,영주
2024,0807,남해
2024,0807,포항
2024,0808,포항
2024,0808,완도
2024,0808,남원
2024,0808,울산
2024,0808,창원
2024,0808,산청
2024,0808,고흥
2024,0808,대구
2024,0808,거창
2024,0808,장흥
2024,0808,통영
2024,0808,합천
2024,0808,구미
2024,0808,밀양
2024,0808,해남
2024,0808,안동
2024,0808,강릉
2024,0808,영덕
2024,0808,진주
2024,0808,의성
2024,0808,영천
2024,0808,부산
2024,0808,남해
2024,0808,거제
2024,0809,정읍
2024,0809,완도
2024,0809,서산
2024,0809,서울
2024,0809,임실
2024,0809,여수
2024,0809,인제
2024,0809,창원
2024,0809,산청
2024,0809,고흥
2024,0809,대전
2024,0809,대구
2024,0809,거창
2024,0809,장흥
2024,0809,홍천
2024,0809,합천
2024,0809,구미
2024,0809,청주
2024,0809,밀양
2024,0809,춘천
2024,0809,군산
2024,0809,금산
2024,0809,원주
2024,0809,해남
2024,0809,안동
2024,0809,부안
2024,0809,양평
2024,0809,이천
2024,0809,강릉
2024,0809,영덕
2024,0809,전주
2024,0809,제천
2024,0809,부여
2024,0809,진주
2024,0809,충주
2024,0809,의성
2024,0809,영천
2024,0809,광주
2024,0809,영주
2024,0809,부산
2024,0809,남해
2024,0809,남원
2024,0810,정읍
2024,0810,완도
2024,0810,서산
2024,0810,서울
2024,0810,보령
2024,0810,임실
2024,0810,인제
2024,0810,창원
2024,0810,산청
2024,0810,철원
2024,0810,고흥
2024,0810,수원
2024,0810,대전
2024,0810,문경
2024,0810,대구
2024,0810,통영
2024,0810,홍천
2024,0810,합천
2024,0810,구미
2024,0810,천안
2024,0810,청주
2024,0810,밀양
2024,0810,춘천
2024,0810,군산
2024,0810,목포
2024,0810,금산
2024,0810,원주
2024,0810,해남
2024,0810,안동
2024,0810,부안
2024,0810,양평
2024,0810,이천
2024,0810,전주
2024,0810,부여
2024,0810,진주
2024,0810,충주
2024,0810,의성
2024,0810,영천
2024,0810,광주
2024,0810,부산
2024,0810,남원
2024,0811,정읍
2024,0811,완도
2024,0811,서산
2024,0811,서울
2024,0811,보령
2024,0811,인천
2024,0811,인제
2024,0811,창원
2024,0811,산청
2024,0811,철원
2024,0811,고흥
2024,0811,수원
2024,0811,대전
2024,0811,문경
2024,0811,대구
2024,0811,홍천
2024,0811,합천
2024,0811,구미
2024,0811,천안
2024,0811,청주
2024,0811,밀양
2024,0811,춘천
2024,0811,군산
2024,0811,목포
2024,0811,금산
2024,0811,원주
2024,0811,해남
2024,0811,안동
2024,0811,부안
2024,0811,이천
2024,0811,강릉
2024,0811,전주
2024,0811,제천
2024,0811,부여
2024,0811,진주
2024,0811,충주
2024,0811,의성
2024,0811,영천
2024,0811,광주
2024,0811,남원
2024,0812,정읍
2024,0812,완도
2024,0812,서산
2024,0812,서울
2024,0812,보령
2024,0812,임실
2024,0812,인천
2024,0812,인제
2024,0812,창원
2024,0812,산청
2024,0812,철원
2024,0812,고흥
2024,0812,수원
2024,0812,대전
2024,0812,문경
2024,0812,대구
2024,0812,거창
2024,0812,장흥
2024,0812,통영
2024,0812,홍천
2024,0812,보은
2024,0812,합천
2024,0812,구미
2024,0812,추풍령
2024,0812,천안
2024,0812,장수
2024,0812,청주
2024,0812,밀양
2024,0812,춘천
2024,0812,군산
2024,0812,목포
2024,0812,금산
2024,0812,원주
2024,0812,해남
2024,0812,안동
2024,0812,부안
2024,0812,양평
2024,0812,이천
2024,0812,전주
2024,0812,제천
2024,0812,부여
2024,0812,진주
2024,0812,충주
2024,0812,의성
2024,0812,영천
2024,0812,광주
2024,0812,영주
2024,0812,남해
2024,0812,남원
2024,0813,정읍
2024,0813,완도
2024,0813,서산
2024,0813,서울
2024,0813,보령
2024,0813,봉화
2024,0813,임실
2024,0813,인천
2024,0813,인제
2024,0813,창원
2024,0813,산청
2024,0813,철원
2024,0813,고흥
2024,0813,수원
2024,0813,강화
2024,0813,대전
2024,0813,문경
2024,0813,대구
2024,0813,거창
2024,0813,장흥
2024,0813,통영
2024,0813,홍천
2024,0813,보은
2024,0813,합천
2024,0813,구미
2024,0813,추풍령
2024,0813,천안
2024,0813,청주
2024,0813,밀양
2024,0813,춘천
2024,0813,군산
2024,0813,금산
2024,0813,원주
2024,0813,해남
2024,0813,안동
2024,0813,부안
2024,0813,양평
2024,0813,이천
2024,0813,전주
2024,0813,제천
2024,0813,부여
2024,0813,진주
2024,0813,충주
2024,0813,의성
2024,0813,광주
2024,0813,영주
2024,0813,남해
2024,0813,남원
2024,0814,정읍
2024,0814,완도
2024,0814,남원
2024,0814,임실
2024,0814,서산
2024,0814,서울
2024,0814,보령
2024,0814,인제
2024,0814,창원
2024,0814,산청
2024,0814,철원
2024,0814,고흥
2024,0814,수원
2024,0814,대전
2024,0814,문경
2024,0814,장흥
2024,0814,통영
2024,0814,홍천
2024,0814,합천
2024,0814,구미
2024,0814,천안
2024,0814,청주
2024,0814,밀양
2024,0814,춘천
2024,0814,군산
2024,0814,금산
2024,0814,원주
2024,0814,해남
2024,0814,안동
2024,0814,부안
2024,0814,양평
2024,0814,이천
2024,0814,전주
2024,0814,제천
2024,0814,부여
2024,0814,진주
2024,0814,충주
2024,0814,의성
2024,0814,광주
2024,0814,영주
2024,0814,부산
2024,0814,남해
2024,0814,거제
2024,0815,정읍
2024,0815,완도
2024,0815,임실
2024,0815,서산
2024,0815,서울
2024,0815,보령
2024,0815,여수
2024,0815,인천
2024,0815,인제
2024,0815,창원
2024,0815,산청
2024,0815,철원
2024,0815,고흥
2024,0815,수원
2024,0815,대전
2024,0815,문경
2024,0815,대구
2024,0815,거창
2024,0815,장흥
2024,0815,통영
2024,0815,홍천
2024,0815,합천
2024,0815,천안
2024,0815,청주
2024,0815,밀양
2024,0815,춘천
2024,0815,구미
2024,0815,금산
2024,0815,부안
2024,0815,원주
2024,0815,해남
2024,0815,안동
2024,0815,군산
2024,0815,이천
2024,0815,영덕
2024,0815,전주
2024,0815,제천
2024,0815,부여
2024,0815,양평
2024,0815,충주
2024,0815,의성
2024,0815,광주
2024,0815,진주
2024,0815,영주
2024,0815,부산
2024,0815,남해
2024,0815,남원
2024,0816,정읍
2024,0816,완도
2024,0816,남원
2024,0816,서산
2024,0816,서울
2024,0816,인천
2024,0816,인제
2024,0816,창원
2024,0816,산청
2024,0816,철원
2024,0816,고흥
2024,0816,수원
2024,0816,대전
2024,0816,대구
2024,0816,거창
2024,0816,장흥
2024,0816,통영
2024,0816,홍천
2024,0816,합천
2024,0816,천안
2024,0816,청주
2024,0816,밀양
2024,0816,춘천
2024,0816,구미
2024,0816,금산
2024,0816,원주
2024,0816,해남
2024,0816,이천
2024,0816,영덕
2024,0816,전주
2024,0816,부여
2024,0816,양평
2024,0816,충주
2024,0816,의성
2024,0816,영천
2024,0816,광주
2024,0816,진주
2024,0816,부산
2024,0816,거제
2024,0817,남원
2024,0817,서울
2024,0817,보령
2024,0817,여수
2024,0817,인제
2024,0817,창원
2024,0817,산청
2024,0817,철원
2024,0817,고흥
2024,0817,수원
2024,0817,대전
2024,0817,문경
2024,0817,대구
2024,0817,거창
2024,0817,장흥
2024,0817,통영
2024,0817,홍천
2024,0817,합천
2024,0817,천안
2024,0817,청주
2024,0817,밀양
2024,0817,춘천
2024,0817,구미
2024,0817,금산
2024,0817,원주
2024,0817,해남
2024,0817,안동
2024,0817,군산
2024,0817,이천
2024,0817,전주
2024,0817,제천
2024,0817,부여
2024,0817,양평
2024,0817,충주
2024,0817,의성
2024,0817,영천
2024,0817,광주
2024,0817,완도
2024,0817,진주
2024,0817,영주
2024,0817,남해
2024,0818,정읍
2024,0818,남해
2024,0818,서산
2024,0818,서울
2024,0818,보령
2024,0818,인제
2024,0818,창원
2024,0818,산청
2024,0818,철원
2024,0818,고흥
2024,0818,수원
2024,0818,대전
2024,0818,대구
2024,0818,장흥
2024,0818,통영
2024,0818,홍천
2024,0818,합천
2024,0818,밀양
2024,0818,천안
2024,0818,청주
2024,0818,춘천
2024,0818,구미
2024,0818,금산
2024,0818,부안
2024,0818,원주
2024,0818,해남
2024,0818,안동
2024,0818,이천
2024,0818,강릉
2024,0818,전주
2024,0818,태백
2024,0818,제천
2024,0818,부여
2024,0818,양평
2024,0818,충주
2024,0818,의성
2024,0818,완도
2024,0818,진주
2024,0818,영주
2024,0818,남원
2024,0819,정읍
2024,0819,부산
2024,0819,서산
2024,0819,서울
2024,0819,울산
2024,0819,보령
2024,0819,인천
2024,0819,인제
2024,0819,창원
2024,0819,산청
2024,0819,철원
2024,0819,고흥
2024,0819,수원
2024,0819,대전
2024,0819,대구
2024,0819,장흥
2024,0819,통영
2024,0819,홍천
2024,0819,합천
2024,0819,밀양
2024,0819,추풍령
2024,0819,천안
2024,0819,청주
2024,0819,춘천
2024,0819,구미
2024,0819,목포
2024,0819,금산
2024,0819,부안
2024,0819,원주
2024,0819,해남
2024,0819,안동
2024,0819,군산
2024,0819,이천
2024,0819,강릉
2024,0819,영덕
2024,0819,전주
2024,0819,태백
2024,0819,제천
2024,0819,부여
2024,0819,양평
2024,0819,충주
2024,0819,의성
2024,0819,영천
2024,0819,광주
2024,0819,완도
2024,0819,진주
2024,0819,영주
2024,0819,남원
2024,0820,정읍
2024,0820,영천
2024,0820,남원
2024,0820,서산
2024,0820,서울
2024,0820,보령
2024,0820,인천
2024,0820,인제
2024,0820,철원
2024,0820,수원
2024,0820,강화
2024,0820,대전
2024,0820,대구
2024,0820,홍천
2024,0820,보은
2024,0820,합천
2024,0820,밀양
2024,0820,천안
2024,0820,청주
2024,0820,춘천
2024,0820,구미
2024,0820,금산
2024,0820,부안
2024,0820,원주
2024,0820,해남
2024,0820,안동
2024,0820,군산
2024,0820,이천
2024,0820,양평
2024,0820,전주
2024,0820,부여
2024,0820,충주
2024,0820,의성
2024,0820,포항
2024,0821,정읍
2024,0821,포항
2024,0821,완도
2024,0821,전주
2024,0821,해남
2024,0822,포항
2024,0822,영천
2024,0822,속초
2024,0822,창원
2024,0822,대전
2024,0822,대구
2024,0822,밀양
2024,0822,청주
2024,0822,구미
2024,0822,안동
2024,0822,강릉
2024,0822,영덕
2024,0822,충주
2024,0822,의성
2024,0822,울산
2024,0823,정읍
2024,0823,진주
2024,0823,울산
2024,0823,속초
2024,0823,창원
2024,0823,산청
2024,0823,고흥
2024,0823,대구
2024,0823,거창
2024,0823,장흥
2024,0823,합천
2024,0823,밀양
2024,0823,구미
2024,0823,안동
2024,0823,강릉
2024,0823,영덕
2024,0823,울진
2024,0823,의성
2024,0823,영천
2024,0823,완도
2024,0823,포항
2024,0824,정읍
2024,0824,남해
2024,0824,남원
2024,0824,울산
2024,0824,창원
2024,0824,고흥
2024,0824,문경
2024,0824,산청
2024,0824,대구
2024,0824,거창
2024,0824,장흥
2024,0824,통영
2024,0824,합천
2024,0824,밀양
2024,0824,추풍령
2024,0824,구미
2024,0824,해남
2024,0824,안동
2024,0824,강릉
2024,0824,영덕
2024,0824,전주
2024,0824,의성
2024,0824,영천
2024,0824,광주
2024,0824,완도
2024,0824,진주
2024,0824,부산
2024,0824,포항
2024,0825,남원
2024,0825,영천
2024,0825,고흥
2024,0825,문경
2024,0825,산청
2024,0825,대구
2024,0825,거창
2024,0825,장흥
2024,0825,합천
2024,0825,밀양
2024,0825,추풍령
2024,0825,청주
2024,0825,구미
2024,0825,해남
2024,0825,안동
2024,0825,영덕
2024,0825,충주
2024,0825,의성
2024,0825,완도
2024,0825,진주
2024,0825,부산
2024,0825,창원
2024,0826,남원
2024,0826,영천
2024,0826,창원
2024,0826,고흥
2024,0826,대구
2024,0826,산청
2024,0826,장흥
